Type,Author,Year,Title,DOI,Abstract,Language,Decision
Journal Article,G. Carrafiello; M. Mangini; F. Fontana; A. M. Ierardi; G. De Marchi; N. Rotolo; C. Chini; S. Cuffari; C. Fugazzola,2014,Microwave ablation of lung tumours: single-centre preliminary experience,http://dx.doi.org/10.1007/s11547-013-0301-z,"This study was done to evaluate the feasibility, effectiveness and safety of microwave (MW) ablation of lung tumours. Twenty-four patients underwent percutaneous MW ablation of 26 intraparenchymal pulmonary masses. All patients were judged to be inoperable on the basis of tumour stage, comorbidities, advanced age and/or refusal to undergo surgery. Ablation was performed using a microwave generator (Evident Microwave Ablation System, Covidien Ltd., Dublin). Lesions with a diameter < 3 cm were treated with a single antenna, lesions with a diameter >3 cm were treated by positioning two or more antennae, simultaneously. All patients underwent computed tomography (CT) follow-up with and without contrast administration at 1, 3 and 6 months and then yearly in combination with complete blood and metabolic tests. Technical success was 100 %. No major complications were recorded. Asymptomatic grade-1 pneumothorax was recorded in 9 patients (37.5 %). One case of asymptomatic pleural effusion and one of haemoptysis, not requiring transfusion, were observed. No patients were diagnosed with a post-ablation syndrome. Complete necrosis was observed in 16 of 26 lesions (61.6 %). Partial necrosis was obtained in 30.8 % (8/26 lesions); in one case (3.8 %) a progression of the disease was recorded and in another case (3.8 %) a stability was observed. Our preliminary experience may be considered in accordance with literature dates, in terms of efficacy and safety.",English,1
Journal Article,M. Cheng; M. Fay; K. Steinke,2016,Percutaneous CT-guided thermal ablation as salvage therapy for recurrent non-small cell lung cancer after external beam radiotherapy: A retrospective study,10.3109/02656736.2015.1137640,"PURPOSE: The aim of this study was to evaluate radiofrequency ablation (RFA) and microwave ablation (MWA) as a viable salvage option for patients with locally recurrent non-small cell lung cancer (NSCLC) after radiotherapy. MATERIALS AND METHODS: This retrospective study was conducted on patients who had received thermal ablation for recurrent NSCLC post-curative radiotherapy. Medical records and follow-up imaging with computed tomography (CT) and PET-CT were analysed to determine time to local progression (TTLP) and overall survival (OS). TTLP was determined according to the modified RECIST criteria. RESULTS: Twelve patients, mean age 71 +/- 7 years, received 17 thermal ablation sessions, with RFA performed for four lesions and MWA for 13. Nine tumours were squamous cell cancers (SCC) and eight were adenocarcinomas. Eleven tumours had recurred post-external beam radiation and one post-stereotactic body radiation therapy. Mean tumour size was 34.2 +/- 12.8 mm, tumour stages prior to radiotherapy were Ia (2), Ib (3), IIa (4), IIb (1) and III (2). Follow-up period was 19 +/- 11 months. Overall median TTLP was 14 months (95% CI: 8, 19), and median OS was 35 months (95% CI: 12, 58). Mean TTLP for tumours <30 mm was 23 months and for tumours >30 mm 14 months (p = 0.20). Recurrence rates reduced from 50% after initial ablation to 20% with a second ablation. Complication rate for pneumothorax requiring intervention was 17%. CONCLUSION: Both RFA and MWA ablation prolonged local tumour control with minimal morbidity in this study group of recurrent NSCLC after radiotherapy.",Eng,1
Journal Article,D. Y. F. Chung; D. M. L. Tse; P. Boardman; F. V. Gleeson; M. W. Little; S. H. Scott; E. M. Anderson,2014,High-frequency jet ventilation under general anesthesia facilitates CT-guided lung tumor thermal ablation compared with normal respiration under conscious analgesic sedation,http://dx.doi.org/10.1016/j.jvir.2014.02.026,"Purpose To determine whether technical difficulty of computed tomography (CT)-guided percutaneous lung tumor thermal ablations is altered with the use of high-frequency jet ventilation (HFJV) under general anesthesia (GA) compared with procedures performed with normal respiration (NR) under conscious sedation (CS). Materials and Methods Thermal ablation treatment sessions performed with NR under CS or HFJV under GA with available anesthesia records and CT fluoroscopic images were retrospectively reviewed; 13 and 33 treatment sessions, respectively, were identified. One anesthesiologist determined the choice of anesthesiologic technique independently. Surrogate measures of procedure technical difficulty - time duration, number of CT fluoroscopic acquisitions, and radiation dose required for applicator placement for each tumor - were compared between anesthesiologic techniques. The anesthesiologist time and complications were also compared. Parametric and nonparametric data were compared by Student independent-samples t test and chi<sup>2</sup> test, respectively. Results Patients treated with HFJV under GA had higher American Society of Anesthesiologists classifications (mean, 2.66 vs 2.23; P =.009) and smaller lung tumors (16.09 mm vs 27.38 mm; P =.001). The time duration (220.30 s vs 393.94 s; P =.008), number of CT fluoroscopic acquisitions (10.31 vs 19.13; P =.023), and radiation dose (60.22 mGy.cm vs 127.68 mGy.cm; P =.012) required for applicator placement were significantly lower in treatment sessions performed with HFJV under GA. There was no significant differences in anesthesiologist time (P =.20), rate of pneumothorax (P =.62), or number of pneumothoraces requiring active treatment (P =.19). Conclusions HFJV under GA appears to reduce technical difficulty of CT-guided percutaneous applicator placement for lung tumor thermal ablations, with similar complication rates compared with treatment sessions performed with NR under CS. The technique is safe and may facilitate treatment of technically challenging tumors. © 2014 SIR.",English,1
Journal Article,Y. Egashira; S. Singh; S. Bandula; R. Illing,2016,Percutaneous high-energy microwave ablation for the treatment of pulmonary tumors: A retrospective single-center experience,http://dx.doi.org/10.1016/j.jvir.2016.01.001,"Purpose To evaluate the safety and efficacy of percutaneous high-energy microwave ablation (MWA) for the treatment for pulmonary tumors. Materials and Methods A retrospective review was undertaken of 44 patients (21 men, 23 women; median age, 66 y; range, 17-89 y) who underwent 62 sessions of high-energy MWA for 87 pulmonary tumors at a single tertiary referral center between June 2012 and June 2014. Primary tumor origin was sarcoma (n = 23), colorectal (n = 16), lung (n = 2), esophageal (n = 1), breast (n = 1), and bladder (n = 1). Median tumor size was 12 mm (range, 6-45 mm). Technical success was recorded contemporaneously, complication rate at 30 days was recorded prospectively, and technique effectiveness was assessed by longitudinal follow-up CT scan. Results Primary technical success was achieved in 94% of ablation sessions. The median follow-up interval was 15 months (range, 6.2-29.5 mo) during which time local tumor progression was observed in two of 87 tumors (technique effectiveness 98%). Pneumothorax requiring chest tube insertion occurred in 19%; delayed pneumothorax occurred in four patients. No hemoptysis, infection, or other complications were recorded. Conclusions High-energy MWA is safe and effective for the destruction of lung tumors.",English,1
Journal Article,J. P. Erinjeri; C. T. Thomas; A. Samoilia; M. Fleisher; M. Gonen; C. T. Sofocleous; R. H. Thornton; R. H. Siegelbaum; A. M. Covey; L. A. Brody; W. Alago Jr; M. Maybody; K. T. Brown; G. I. Getrajdman; S. B. Solomon,2013,Image-guided thermal ablation of tumors increases the plasma level of interleukin-6 and interleukin-10,http://dx.doi.org/10.1016/j.jvir.2013.02.015,"Purpose: To identify changes in plasma cytokine levels after image-guided thermal ablation of human tumors and to identify the factors that independently predict changes in plasma cytokine levels. Materials and Methods: Whole-blood samples were collected from 36 patients at three time points: before ablation, after ablation (within 48 hours), and at follow-up (1-5 weeks after ablation). Plasma levels of interleukin (IL)-1alpha, IL-2, IL-6, IL-10, and tumor necrosis factor (TNF)-alpha were measured using a multiplex immunoassay. Univariate and multivariate analyses were performed using cytokine level as the dependent variable and sample collection, time, age, sex, primary diagnosis, metastatic status, ablation site, and ablation type as the independent variables. Results: There was a significant increase in the plasma level of IL-6 after ablation compared with before ablation (9.6-fold+/-31-fold, P<.002). IL-10 also showed a significant increase after ablation (1.9-fold+/-2.8-fold, P<.02). Plasma levels of IL-1alpha, IL-2, and TNF-alpha were not significantly changed after ablation. Cryoablation resulted in the largest change in IL-6 level (>54-fold), whereas radiofrequency ablation and microwave ablation showed 3.6-fold and 3.4-fold changes, respectively. Ablation of melanomas showed the largest change in IL-6 48 hours after ablation (92x), followed by ablation of kidney (26x), liver (8x), and lung (6x) cancers. Multivariate analysis revealed that ablation type (P<.0003) and primary diagnosis (P<.03) were independent predictors of changes to IL-6 after ablation. Age was the only independent predictor of IL-10 levels after ablation (P<.019). Conclusions: Image-guided thermal ablation of tumors increases plasma levels of IL-6 and IL-10, without increasing plasma levels of IL-1alpha, IL-2, or TNF-alpha. © 2013 SIR.",English,1
Book,W. J. Fan; X. Ye,2012,Microwave ablation therapy for cancers,", ",,,1
Journal Article,W. Feng; W. Liu; C. Li; Z. Li; R. Li; F. Liu; B. Zhai; J. Shi; G. Shi,2002,Percutaneous microwave coagulation therapy for lung cancer,", http://ezproxy.surgeons.org/login?url=http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed5&AN=12408772","OBJECTIVE: To evaluate the clinical effect, CT image changes and side-effects of percutaneous microwave coagulation therapy for lung cancer. METHODS: CT-guided percutaneous puncture was performed using a needle mono-pole microwave antenna with 65W, 2 450 MHz microwave delivered in 60 seconds to 20 peripheral lung cancer patients, including 8 suffering from primary lung cancer and 12 metastatic lung cancer (totally 28 lesions). RESULTS: Sixteen patients were alive after having been followed-up for 3 approximately 24 months. All patients showed nodules decreased in size. Diminution of over 50% was observed in 13 nodules and 3, completely disappeared. The overall response rate was 57.1%. Ellipsoid shadow 3.5 cm x 2.5 cm across was observed by CT in lesions immediately after coagulation. Gasification within the coagulated area was observed in a week with a high density in the peripheral region. Consolidation was observed in 3 months and the lesion disappeared 1 year later. Complete tumor necrosis was proved by biopsy. No side-effects or complications were observed. CONCLUSION: Percutaneous microwave coagulation therapy is a new safe treatment for lung cancer, giving marked effect but minimum trauma.",English,1
Journal Article,B. Ghaye,2013,Percutaneous ablation of malignant thoracic tumors,", http://www.rbrs.org/dbfiles/journalarticle_1148.pdf
http://ezproxy.surgeons.org/login?url=http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed11&AN=2013510786","Lung cancer is the leading cause of death related to cancer. Fifteen to thirty percent of patients with a localized lung cancer are actually inoperable as they present with poor general condition, limited cardiopulmonary function, or a too high surgical risk. Therefore, minimally invasive treatments are needed and percutaneous ablation seems an attractive option. Thermal ablation can be performed by delivering heat (radiofrequency, microwave, laser) or cold (cryotherapy) through a needle inserted into the tumor under CT guidance. The ideal lesion is less than 2 or 3 cm in diameter. Success of percutaneous thermal ablation appears to be close to those of surgery for localized lung cancer. Nevertheless studies are still needed to definitely assess the role of ablation compared to other emerging techniques, as stereotactic radiotherapy as well as potential synergy with other treatments.",English,1
Journal Article,A. Gillams,2008,"Tumour ablation: Current role in the liver, kidney, lung and bone",http://dx.doi.org/10.1102/1470-7330.2008.9001,"The last few years have seen a rapid expansion in the use and availability of ablation techniques with hundreds of papers published. Radiofrequency remains the front-runner in terms of cost, ease of set-up, versatility and flexibility but other techniques are catching up. Ablation with cryotherapy and microwave, which were previously only available at open laparotomy due to the large size of the probes, are now readily performed percutaneously, with a predictable reduction in morbidity. Ablation is now accepted as the first line of treatment in patients with limited volume hepatocellular carcinoma who are not candidates for transplantation. There is continuing debate in most other areas but the evidence is increasing for an important role in liver metastases, renal carcinoma, inoperable lung tumours and some bone tumours. © 2008 International Cancer Imaging Society.",English,1
Journal Article,F. M. Gomez; P. A. Patel; S. Stuart; D. J. Roebuck,2014,Systematic review of ablation techniques for the treatment of malignant or aggressive benign lesions in children,http://dx.doi.org/10.1007/s00247-014-3001-5,"Background: Ablation techniques are widely used for solid malignant tumors in adults. There is no large series assessing the effectiveness of local ablative therapies in the treatment of malignant or aggressive benign lesions in children. Objective: To review the existing evidence on the techniques and results of ablation for pediatric solid malignant or aggressive benign tumors. Materials and methods: We searched MEDLINE for papers published between 1995 and 2012 that reported outcomes of radiofrequency, microwave and cryoablation, interstitial laser therapy, irreversible electroporation and percutaneous ethanol injection for patients younger than 18 years old. Data collection included factors related to the patient, tumor biology, ablation technique and cancer-specific endpoints. Additional series of predominantly adults including data on patients younger than 18 years old were also identified. Results: We identified 28 patients treated by ablation in 29 regions: 5 patients undergoing ablation for liver lesions, 9 patients for lung metastases, 11 patients for bone and/or soft tissue and 4 patients for kidney or pancreas. The ablation was performed to treat primary tumors, local recurrences and metastases. The histology of the tumors was osteosarcoma in 6 patients, Wilms tumor in 3, rhabdomyosarcoma in 3, hepatoblastoma in 3, desmoid tumor in 3, adrenocortical carcinoma in 2 and a single case each of leiomyosarcoma, Ewing sarcoma, paraganglioma, solid-pseudopapillary neoplasm, sacrococcygeal teratoma, hepatic adenoma, juxtaglomerular cell tumor and plantar fibromatosis. Eighteen of the patients (64%) experienced a complication, but only 6 (21%) of these needed treatment other than supportive care. Conclusions: Although ablative techniques are feasible and promising treatments for certain pediatric tumors, large multicenter prospective trials will be needed to establish efficacy.",English,1
Journal Article,C. A. Grieco; C. J. Simon; W. W. Mayo-Smith; T. A. DiPetrillo; N. E. Ready; D. E. Dupuy,2006,Percutaneous image-guided thermal ablation and radiation therapy: Outcomes of combined treatment for 41 patients with inoperable stage I/II non-small-cell lung cancer,http://dx.doi.org/10.1097/01.RVI.0000228373.58498.6E,"PURPOSE: To evaluate the clinical outcomes in patients with early-stage non-small-cell lung cancer (NSCLC) after combined treatment with thermal ablation and radiation therapy (RT). MATERIALS AND METHODS: Forty-one patients with inoperable stage I/II NSCLC tumors underwent thermal ablation and RT at our institution between 1998 and 2005. Thirty-seven radiofrequency (RF) ablation procedures and four microwave ablation procedures were performed. Ablations were followed by standard-fraction external-beam RT within 90 days (n = 27) or postprocedural brachytherapy (n = 14). Survival and local recurrence were the primary endpoints evaluated by Kaplan-Meier analysis. RESULTS: The median follow-up was 19.5 months. The overall survival rates were 97.6% at 6 months, 86.8% at 1 year, 70.4% at 2 years, and 57.1% at 3 years. Patients with tumors smaller than 3 cm (n = 17) had an average survival time of 44.4 +/- 5.4 months (SE). Patients with tumors 3 cm or larger (n = 24) had an average survival time of 34.6 +/- 7.0 months (P = .08). Local recurrence occurred in 11.8% of tumors smaller than 3 cm after an average of 45.6 +/- 4.1 months and in 33.3% of the larger tumors after an average of 34.0 +/- 7.8 months (P = .03). Outcomes in the brachytherapy and RT groups did not differ significantly. Nine of 15 pneumothoraces required chest tube drainage (22.0%). CONCLUSIONS: Thermal ablation followed by RT for inoperable stage I/II NSCLC has a relatively low rate of complications that are easily managed. Combined therapy may result in an improved survival compared with either modality alone. © SIR, 2006.",English,1
Journal Article,X. Han; X. Yang; X. Ye; Q. Liu; G. Huang; J. Wang; W. Li; A. Zheng; Y. Ni; M. Men,2015,Computed tomography-guided percutaneous microwave ablation of patients 75 years of age and older with early-stage nonsmall cell lung cancer,http://dx.doi.org/10.4103/0019-509X.172514,"Background: We aimed to assess the clinical outcome of computed tomography (CT)-guided percutaneous microwave ablation (MWA) in patients 75 years of age and older with early stage peripheral nonsmall cell lung cancer (NSCLC). Materials and Methods: Twenty-eight patients, aged >75 years, with Stage I and lymph node-negative IIa peripheral NSCLC underwent CT-guided percutaneous MWA in our hospital between July 2007 and March 2015. The overall 1-, 2-, 3-, and 4-year survival rates were estimated using Kaplan-Meier analysis. Adverse events were recorded. Results: The median follow-up time was 22.5 months. The overall median survival time (MST) was 35 months (95% confidence interval [CI] 22.3-47.7 months), and the cancer-specific MST was 41.9 months (95% CI 38.8-49.9 months). The 1-, 2-, 3-, and 4-year overall survival rates were 91.7%, 76.5%, 47.9%, and 47.9%, while the cancer-specific survival rates were 94.7%, 73.9%, 64.7%, and 64.7%, respectively. Median time to local progression was 28.0 months (95% CI 17.7-38.3 months). Major complications were included pneumothorax (21.4%, requiring drainage), pleural effusions (3.6%, requiring drainage), and pulmonary infection (3.6%). Conclusions: CT-guided percutaneous MWA is safe and effective for the treatment of patients 75 years of age and older with medically inoperable early stage peripheral NSCLC.",English,1
Journal Article,W. He; X. d. Hu; D. f. Wu; L. Guo; L. z. Zhang; D. y. Xiang; B. Ning,2006,Ultrasonography-guided percutaneous microwave ablation of peripheral lung cancer,http://dx.doi.org/10.1016/j.clinimag.2005.10.008,"Objective: The aim of this study was to evaluate the feasibility and therapeutic effectiveness of ultrasonography (US)-guided percutaneous microwave ablation (PMA) in the treatment of peripheral lung cancer. Methods: From December 2002 to September 2003, 12 Chinese patients with 16 histologically proven lung malignant tumors (6 primary and 10 metastatic) were treated with US-guided PMA. All tumors were located at the peripheral portions of the lung where the tumors were in direct contact with visceral pleura and visualized on US. A total of 21 insertions with 25 applications was administered to the 16 tumors. There was no radiation or chemotherapy combined with PMA. Results: Based on the follow-up period of 6-40 months (average=20 months), seven patients survived without serious complications and five patients died from metastasis after PMA. The size of treated tumors was decreased in all cases (10 tumors with moderate to remarkable area reduction and 6 tumors with mild area reduction). Blood flow in the tumors became either invisible or diminished on color Doppler flow imaging, which showed 9 tumors with no enhancement and 7 tumors with partially decreased enhancement on contrast-enhanced computed tomography after PMA. All patients experienced improvement of clinical symptoms after PMA treatment. Conclusions: Ultrasonography-guided PMA, a mildly invasive procedure, is an effective, safe, and feasible method for treating peripheral lung tumors. Percutaneous microwave ablation provides an alternative therapy for patients with inoperable peripheral lung cancer as well as for patients who refuse radiation or chemotherapy. © 2006 Elsevier Inc. All rights reserved.",English,1
Journal Article,W. He; X. D. Hu; D. F. Zuo; L. Guo,2007,Ultrasound-guided percutaneous microwave ablation of lung cancer,", ",,,1
Journal Article,T. T. Healey; D. E. Dupuy,2012,Microwave ablation for lung cancer,", http://ezproxy.surgeons.org/login?url=http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed10&AN=22474876",,English,1
Journal Article,J. I. Hernandez; M. F. Cepeda; F. Valdes; G. D. Guerrero,2015,Microwave ablation: state-of-the-art review,10.2147/ott.s81734,"This paper reviews state-of-the-art microwave ablation (MWA) of tumors. MWA is a novel method for treating inoperable tumors, ie, tumors that cannot be treated surgically. However, patients generally choose removal of the tumor by conventional techniques. A literature review of MWA for breast, liver, lung, and kidney tumors is reported here, with tabulation of our findings according to the type of technique used, with a detailed description of the time, type of microwave generator used, and number of patients treated with MWA. In some cases, the subjects were not human patients, but pig or bovine liver specimens. MWA is a technique that has proved to be promising and likely to be used increasingly in the ablation of cancerous tumors. However, MWA needs to be used more widely to establish itself as a common tool in the treatment of inoperable tumors.",eng,1
Journal Article,A. M. Ierardi; M. Petrillo; G. Xhepa; D. Lagana; F. Piacentino; C. Floridi; E. Duka; C. Fugazzola; G. Carrafiello,2016,Cone beam computed tomography images fusion in predicting lung ablation volumes: A feasibility study,http://dx.doi.org/10.1177/0284185115574874,"Background: Recently different software with the ability to plan ablation volumes have been developed in order to minimize the number of attempts of positioning electrodes and to improve a safe overall tumor coverage. Purpose: To assess the feasibility of three-dimensional cone beam computed tomography (3D CBCT) fusion imaging with ''virtual probe'' positioning, to predict ablation volume in lung tumors treated percutaneously. Material and Methods: Pre-procedural computed tomography contrast-enhanced scans (CECT) were merged with a CBCT volume obtained to plan the ablation. An offline tumor segmentation was performed to determine the number of antennae and their positioning within the tumor. The volume of ablation obtained, evaluated on CECT performed after 1 month, was compared with the pre-procedural predicted one. Feasibility was assessed on the basis of accuracy evaluation (visual evaluation [VE] and quantitative evaluation [QE]), technical success (TS), and technical effectiveness (TE). Results: Seven of the patients with lung tumor treated by percutaneous thermal ablation were selected and treated on the basis of the 3D CBCT fusion imaging. In all cases the volume of ablation predicted was in accordance with that obtained. The difference in volume between predicted ablation volumes and obtained ones on CECT at 1 month was 1.8 cm<sup>3</sup> (SD+/-2, min. 0.4, max. 0.9) for MW and 0.9 cm<sup>3</sup> (SD+/-1.1, min. 0.1, max. 0.7) for RF. Conclusion: Use of pre-procedural 3D CBCT fusion imaging could be useful to define expected ablation volumes. However, more patients are needed to ensure stronger evidence.",English,1
Journal Article,G. C. Jones; J. D. Kehrer; J. Kahn; B. N. Koneru; R. Narayan; T. O. Thomas; K. Camphausen; M. P. Mehta; A. Kaushal,2015,Primary treatment options for high-risk/medically inoperable early stage NSCLC patients,http://dx.doi.org/10.1016/j.cllc.2015.04.001,"Lung cancer is among the most common cancers worldwide and is the leading cause of cancer death in both men and women. For patients with early stage (American Joint Committee on Cancer T1-2, N0) non-small-cell lung cancer, the current standard of care is lobectomy with systematic lymph node evaluation. Unfortunately, patients with lung cancer often have medical comorbities, which may preclude the option of surgical resection. In such cases, a number of minimally invasive to noninvasive treatment options have gained popularity in the treatment of these high-risk patients. These modalities provide significant advantages, including patient convenience, treatment in an outpatient setting, and acceptable toxicities, including reduced impact on lung function and a modest risk of postprocedure chest wall pain. We provide a comprehensive review of the literature, including reported outcomes, complications, and limitations of sublobar resection with or without intraoperative brachytherapy, radiofrequency ablation, microwave ablation, percutaneous cryoablation, photodynamic therapy, and stereotactic body radiotherapy.",English,1
Journal Article,S. W. Kwan; K. E. Mortell; A. D. Talenfeld; M. C. Brunner,2014,Thermal ablation matches sublobar resection outcomes in older patients with early-stage non-small cell lung cancer. ,", ",,,1
Journal Article,M. W. Little; D. Chung; P. Boardman; F. V. Gleeson; E. M. Anderson,2013,Microwave ablation of pulmonary malignancies using a novel high-energy antenna system,http://dx.doi.org/10.1007/s00270-012-0465-2,"Purpose: To evaluate the technical success, safety, and imaging follow-up of malignant pulmonary nodules treated with a novel high-energy percutaneous microwave ablation (MWA) system. Methods: Between July 2010 and September 2011, a total of 23 patients, 12 men, mean age 68 (range 30-87) years with 29 pulmonary malignancies of median diameter 19 (range 8-57) mm, underwent computed tomography (CT)-guided MWA with a 16G microwave needle antenna enabling power up to 180 W. Technical success was defined as needle placement in the intended lesion without death or serious injury. Adequacy of ablation was assessed at 24 h on contrast-enhanced CT. Circumferential solid or ground glass opacification >5 mm was used to define an ideal ablation. Local tumor recurrence was assessed at 1, 3, and 6 months after ablation on contrast-enhanced CT. Results: MWA was technically successful in 93 % (n = 27). Mean ablation duration was 3.6 (range 1-9) min. Ten patients (43 %) developed a pneumothorax as a result of the MWA; only 3 (13 %) required placement of a chest drain. Thirty-day mortality rate was 0 %. The mean hospital stay was 1.5 (range 1-7) days. A total of 22 lesions (75 %) were surrounded by >5 mm ground glass or solid opacification after the procedure. At a median follow-up of 6 months, local recurrence was identified in 3 out of 26 lesions, giving a local control rate of 88 %. Conclusion: MWA using a high-power antenna of pulmonary malignancies is safe, technically achievable, and enables fast ablation times. © 2012 Springer Science+Business Media, LLC and the Cardiovascular and Interventional Radiological Society of Europe (CIRSE).",English,1
Journal Article,H. Liu; K. Steinke,2013,High-powered percutaneous microwave ablation of stage i medically inoperable non-small cell lung cancer: A preliminary study,http://dx.doi.org/10.1111/1754-9485.12068,"Purpose To retrospectively evaluate the feasibility and outcome of using high-powered percutaneous microwave ablation (MWA) in treating medically inoperable early stage non-small cell lung cancer. Materials and Methods From November 2010 to June 2012, 15 patients underwent CT-guided MWA of 15 tumours in 16 sessions. One patient had a second ablation session for local tumour progression. Each tumour had a diameter of 40 mm or less (median 24 mm). Treatment outcome was evaluated using modified response evaluation criteria in solid tumours criteria based on follow-up contrast-enhanced CT studies and 18-F fluorodeoxyglucose positron emission tomography scans. Results Thirty-three ablation cycles of 15 tumours were performed in 16 sessions (2.1 per session), with a median duration of 2.5 min per ablation. Treatment was completed in all cases with no 30-day mortality. At a median follow-up period of 1 year, local progression was identified following 5/16 (31%) ablation sessions. Eleven out of 16 (69%) of MWAs had shown local treatment response, with 9/11 displaying complete response and 2/11 displaying partial response. Local progression on follow up was predominantly seen in pleural-based tumours that were greater than 30 mm in longest axial diameter (4/5 cases). The main adverse event was a pneumothorax, which occurred in 10/16 (63%) of procedures, but a chest tube was only required in 2/16 (13%) cases. Conclusion Percutaneous MWA in early stage non-small cell lung cancer is well tolerated and has promising midterm outcomes. © 2012 The Authors.",English,1
Journal Article,Q. Lu; W. Cao; L. Huang; Y. Wan; T. Liu; Q. Cheng; Y. Han; X. Li,2012,CT-guided percutaneous microwave ablation of pulmonary malignancies: Results in 69 cases,http://dx.doi.org/10.1186/1477-7819-10-80,"Background: Microwave ablation (MWA) has attracted a worldwide attention gradually in treating inoperable pulmonary malignancies. However, in the lung tissues treated with MWA recurrence of tumor may still occur and few data in large patient groups till now were reported about the safety or effectiveness of microwave ablation in treating primary lung cancer and metastatic pulmonary malignancies. The purpose of this study is to evaluate the clinical curative effect (local control, survival data) MWA and its safety as well.Methods: From 1 January 2005 to 1 January 2008, retrospective analyses, 69 patients underwent computed tomography (CT)-guided percutaneous MWA of pulmonary malignancies. All patients were deemed medically inoperable. The correlation of tumor sizes and local progression after ablation was analyzed and the survival rates within 3 years post surgery were compared between non-small-cell lung cancer and pulmonary metastases groups also.Results: Pneumothorax was the most frequent complication and occurred in 24.64% patients after ablation. Neither needle track implantation was found nor did patient death occur in these patients within 30 days. The 1-, 2-, and 3-year overall survival rates were 66.7%, 44.9% and 24.6%, respectively. The overall survival rates for NSCLC patients in 1 year, 2 years, and 3 years were 75.0%, 54.2%, and 29.2%, respectively. The overall survival rates for pulmonary metastatic tumor patients in 1 year, 2 years, and 3 years were 47.6%, 23.8%, and 14.3%, respectively. The recurrence-free survival rates for NSCLC patients in 1 year, 2 years, and 3 years were 72.9%, 50.0%, and 27.1%, respectively. The mortality rates for pulmonary metastatic tumor patients in 1 year, 2 years, and 3 years were 47.6%, 19.0%, and 14.3%, respectively.Conclusions: Percutaneous microwave coagulation therapy was one safe and effective method and could be beneficial for the improvement of inoperable pulmonary malignancies treatment effect. © 2012 Lu et al.; licensee BioMed Central Ltd.",English,1
Journal Article,"Q. Lu, .; X. F. Li; Y. Han",2012,Analysis of clinical curative effect of microwave abltion in lung cancer,", ",,,1
Journal Article,X. Ni; J. Q. Han; X. Ye; Z. G. Wei,2015,Percutaneous CT-guided microwave ablation as maintenance after first-line treatment for patients with advanced NSCLC,http://dx.doi.org/10.2147/OTT.S90528,"Background: Systemic therapy is recommended for advanced non-small-cell lung cancer (NSCLC). However, conventional first-line treatment has generated a plateau in response rate of 25% to 35%. Few studies have shown patients benefit from microwave ablation (MWA) in combination with radiotherapy and chemotherapy. This study aims to evaluate safety and efficacy of percutaneous computed tomography-guided MWA as maintenance after first-line treatment for patients with advanced NSCLC. Methods: Patients with histologically verified NSCLC stage IIIB or IV between January 2010 and March 2014 were involved. After completion of first-line treatment with partial response or stable disease, 35 patients with 39 tumors underwent 39 MWA procedures. Complications, progression-free survival (PFS), overall survival (OS), and correlated predictors were analyzed. Results: During a median follow-up of 17.7 months and 10.8 months after initial MWA, local efficacy was 87.2%, median MWA-related local control time was 10.6 months, and tumor size was the only predictor (P=0.002). Median MWA-related PFS, MWA-related OS, PFS, and OS were 5.4, 10.6, 11.8 and 17.7 months, respectively. Local efficacy was significantly cor- related with MWA-related PFS (P=0.003), MWA-related OS (P=0.000), and OS (P=0.001). There were no procedure-specific deaths. Total incidence of major complications was 12.8%, including pneumothorax resolved by closed pleural drainage and pneumonia controlled by antibiotics in a short time. Conclusion: This study concluded two points, including: 1) patients benefited from MWA as maintenance both in local control and survival; 2) as maintenance MWA was superior to conventional maintenance therapy with improved survival and well-tolerated complications. Therefore, MWA was a safe and effective maintenance after first-line treatment in patients with advanced NSCLC.",English,1
