Type,Author,Year,Title,DOI,Abstract,Language,Decision
Journal Article,B. S. Kim; B. Hum; J. C. Park; I. S. Choi,2014.0,Retrospective review of procedural parameters and outcomes of percutaneous vertebroplasty in 673 patients,10.15274/inr-2014-10080,"Percutaneous vertebroplasty (PVP) is a minimally invasive procedure to treat back pain secondary to osteoporotic vertebral compression fractures (VCF). This study aims to review our techniques and outcomes in patients with VCF. Outcomes of all patients who underwent PVP at our institution from 1998 to 2014 were retrospectively collected from medical records and follow-up telephone interviews. 1174 PVP procedures for VCF in 673 patients were identified to have complete follow-up data. Patients with inadequate data were excluded from the analysis. Procedural aspects such as unipedicular or bipedicular access, vertebral region treated, amount of cement injected into vertebrae, number of levels treated at a single session, refracture rates and location, presence of a necrotic cavity, and pain outcomes were examined. Excellent rates of improvement of back pain for both single level and multilevel PVP were achieved in 92% of patients. Unipedicular or bipedicular approach, cement volume, vertebral region treated, cement extravasation, and presence of a necrotic cavity did not affect pain outcomes or refracture rates. Fractures that did develop after PVP were often adjacent and occurred earlier than distant level fractures. Lumbar vertebrae required more cement than thoracic vertebrae. PVP provides excellent rates of pain relief in both single and multilevel procedures. The procedural aspects evaluated did not affect pain outcome or refracture rates. Adjacent refractures tended to occur sooner than distant ones.",eng,1.0
Journal Article,C. W. Kim; J. Minocha; C. E. Wahl; S. R. Garfin,2004.0,Response of fractured osteoporotic bone to polymethylacrylate after vertebroplasty: case report,", ","BACKGROUND CONTEXT: Polymethylmethacrylate (PMMA) is the most commonly used bone cement for vertebroplasties to treat osteoporotic vertebral compression fractures (VCFs). Several studies have described the reaction of normal bone to PMMA, but it is still unclear how fractured osteoporotic bone responds to PMMA. PURPOSE: To describe the response of fractured osteoporotic bone to PMMA after vertebroplasty. STUDY DESIGN/SETTING: Case report. METHODS: A 69-year-old woman with a previous vertebroplasty at T8 to treat an osteoporotic VCF was admitted to the hospital after she developed lower extremity motor weakness, diffuse hypoesthesia and decreased rectal tone. Magnetic resonance imaging studies of the thoracic spine showed that she had severe spinal cord compression at the level of T8 and T9, as well as akyphotic deformity. A corpectomy of T8 and T9 was performed as part of a spinal cord decompression procedure. Tissue from vertebral body T8, intervertebral discs T7-T8 and T8-T9 and the PMMA implant were then submitted for histologic evaluation. RESULTS: Vertebral body T8 demonstrated viable bone trabeculae, osteoid. fibrosis, granulation tissue and multinucleated giant cells containing PMMA. Scattered necrotic bone fragments were identified throughout the vertebral body, most evident near the PMMA. PMMA leakage into the T7-T8 disc was identified without significant disc inflammation or necrosis. CONCLUSION: Fractured osteoporotic bone is capable of undergoing a reparative healing response after vertebroplasty using PMMA.",eng,0.0
Journal Article,D. H. Kim; J. S. Silber; T. J. Albert,2003.0,Osteoporotic vertebral compression fractures,", ","Osteoporotic vertebral compression fractures are a commonly encountered clinical problem. Although the majority of patients with this injury experience a benign and self-limited course of gradually resolving pain, a significant number continue to experience chronic pain and disability. In evaluating a patient with a vertebral compression fracture, the differential diagnosis must consider not only osteoporosis, but also various causes of osteomalacia, endocrinopathy, and malignancy. Accumulation of multiple compression fractures and increased thoracolumbar kyphosis are associated with a poor prognosis. Multiple medical treatments--including hormone replacement therapy, calcitonin, and bisphosphonates--are effective in maintaining or increasing bone mass and reducing the risk of compression fracture. Conventional treatment in the form of pain medication, activity limitation, and occasionally bracing is effective in returning most patients to their previous level of functioning. When therapies fail, patients may be considered for minimally invasive treatments such as vertebroplasty or kyphoplasty. Surgery, although enormously challenging because of poor underlying health status and structurally weak bone, may be the last resort for a small percentage of patients experiencing progressive deformity or neurologic deficit.",eng,0.0
Journal Article,D. H. Kim; A. R. Vaccaro,2006.0,Osteoporotic compression fractures of the spine; current options and considerations for treatment,10.1016/j.spinee.2006.04.013,"BACKGROUND CONTEXT: Vertebral compression fractures affect at least one-fourth of all postmenopausal women. The most significant risk factor is osteoporosis, most commonly seen among Caucasian women a decade or so after menopause. Osteoporosis typically results from inadequate accumulation of bone mass during childhood and early adulthood followed by rapid resorption after menopause. Primary treatment of osteoporosis includes consideration of underlying metabolic abnormalities and provision of supplemental calcium/vitamin D in conjunction with bisphosphonates or calcitonin, or both. Routine hormone replacement therapy has fallen out of favor because of concerns regarding adverse effects identified in long-term follow-up studies. Acute osteoporotic vertebral compression fracture management includes bracing, analgesics, and functional restoration. Patients with chronic pain beyond 2 months may be appropriate candidates for vertebral body augmentation, ie, vertebroplasty or balloon tamp reduction. Open surgical management with decompression and stabilization should be reserved for the rare patient with neural compression and progressive deformity with neurologic deficits. PURPOSE: To review current principles in the evaluation and treatment of osteoporotic compression fractures of the spine. STUDY DESIGN/SETTING: A literature review on management of the osteoporotic spine. METHODS: MEDLINE search of all English-language literature published between 1981 and 2005 on surgical and nonsurgical treatment of the osteoporotic spine. The references selected for listing at the conclusion of this review are those containing specific information cited within the text. RESULTS: Over 200 separate scientific and clinical studies addressing the epidemiology, pathophysiology, diagnosis, and treatment of osteoporotic vertebral compression fractures were reviewed. CONCLUSIONS: Osteoporotic vertebral compression fractures are a common presenting complaint to spinal care specialists. Thorough differential diagnosis should be considered before attributing fractures to osteoporosis. Appropriate evaluation and medical treatment of underlying osteoporosis should be recommended or instituted. Nonsurgical management of the spinal fracture should focus on pain control and maximizing functional outcome. The role of surgical treatment remains controversial and should be reserved for patients who fail initial nonsurgical management options.",eng,0.0
Journal Article,D. J. Kim; T. W. Kim; K. H. Park; M. P. Chi; J. O. Kim,2010.0,The proper volume and distribution of cement augmentation on percutaneous vertebroplasty,10.3340/jkns.2010.48.2.125,"OBJECTIVE: The purpose of this study was to determine the optimal volume of injected cement and its distribution when used to treat vertebral compression fractures, and to identify factors related to subsequent vertebral fractures. METHODS: A retrospective analysis of newly developing vertebral fractures after percutaneous vertebroplasty was done. The inclusion criteria were that the fracture was a single first onset fracture with exclusion of pathologic fractures. Forty-three patients were included in the study with a minimum follow up period of six months. Patients were dichotomized for the analysis by volume of cement, initial vertebral height loss, bone marrow density, and endplate-to-endplate cement augmentation. RESULTS: None of the four study variables was found to be significantly associated with the occurrence of a subsequent vertebral compression fracture. In particular, and injected cement volume of more or less that 3.5 cc was not associated with occurrence (p = 0.2523). No relation was observed between initial vertebral height loss and bone marrow density (p = 0.1652, 0.2064). Furthermore, endplate-to-endplate cement augmentation was also not found to be significantly associated with a subsequent fracture (p = 0.2860) by Fisher's exact test. CONCLUSION: Neither volume of cement, initial vertebral height loss, bone marrow density, or endplate-to-endplate cement augmentation was found to be significantly related to the occurrence of a subsequent vertebral compression fracture. Our findings suggest that as much cement as possible without causing leakage should be used.",eng,1.0
Journal Article,D. J. Kim; Y. H. Yun; J. M. Wang,2003.0,Nerve-root injections for the relief of pain in patients with osteoporotic vertebral fractures,", ","We have studied 58 patients with pain from osteoporotic vertebral fractures which did not respond to conservative treatment. These were 53 women and five men with a mean age of 72.5 years. They received a nerve-root injection with lidocaine, bupivicaine and DepoMedrol. The mean follow-up period was 13.5 months. The mean pain scores before treatment, at one and six months after treatment and at the final follow-up were 85, 24.9, 14.1, and 17.4, respectively. According to our modified criteria for grading results, six patients were considered to have an excellent result, 42 good and ten fair. A newly developed compression fracture was noted in three patients. There were no complications related to the injection. Our study suggests that nerve-root injections are effective in reducing pain in patients with osteoporotic vertebral fractures and that these patients should be considered for this treatment before percutaneous vertebroplasty or operative intervention is attempted.",eng,0.0
Journal Article,D. S. Kim; J. W. Doh; K. S. Lee; S. M. Yoon; J. J. Shim; S. H. Kim,2008.0,The Patterns of Intraosseous Venography before Percutaneous Vertebroplasty for Osteoporotic Compression Fractures,10.3340/jkns.2008.43.6.288,"OBJECTIVE: Bone cement leakage is a well-known potential complication of percutaneous vertebroplasty (PVP) in patients with osteoporotic compression fracture. Even though there has been a controversy in the efficacy of antecedent venography to prevent this complication, many authors have performed intraosseous venography before bone cement injection. The goal of this study was to classify the venous drainage patterns of spine before PVP, and compare their patterns at different vertebral levels. METHODS: The authors retrospectively reviewed 1,042 intraosseous venographic patterns in 321 patients with 574 osteoporotic compression fractures during six-year period in one institution. To classify venogram patterns, we selected simple lateral X-ray of spine taken immediately after injection of the contrast dye. We classified the venography patterns according to contrast leakage pattern and leakage direction as follows; trabecular (TR), trabecular anterior (TA), trabecular posterior (TP), trabecular anterior-posterior (TAP), trabecular lateral (TL), venous anterior(VA), venous posterior (VP), venous anterior-posterior (VAP), soft tissue (ST). Also, we compared venogram patterns according to different spinal levels. RESULTS: In overall, the most common pattern was TP type accounting for 37.4% (390/1042) of all intraosseous venograms. This is followed by TAP in 21.5%, TR 17.4%, TA 11.6%, TL 5.8%, ST 4.1%, VA 1.2%, VP 0.6%, and VAP 0.4% in descending order of frequency. According to the spinal level, TR and TAP types were most common in thoracic spine (T6-T10), TP type was most common in thoraco-lumbar spine (T11-L2), and TP and TAP types were most common in lumbo-sacral spine (L3-S1). Contrast dye leakage to soft tissue such as psoas muscle or disc were detected in 43 (4.1%) venograms. Direct venous drainage without staining of vertebral body was found in 23 (2.2%) venograms. The 8.3% of thoracic venogram showed direct venous drainage. Thoracic level showed a more tendency of direct venous drainage than other spine levels (p<0.01). CONCLUSION: The authors propose a new classification system of intraosseous venography during PVP. The trabecular-posterior (TP) type is most common through all spine, and venous-filling (V) type was most frequent in thoracic spine. Further study would be necessary to elucidate the efficacy of this classification system to prevent bone cement leakage during PVP.",eng,1.0
Journal Article,D. S. Kim; S. Y. Jang; M. H. Kong; K. Y. Song; D. S. Kang,2014.0,Lumbar Nerve Root Compression due to Leakage of Bone Cement after Vertebroplasty,10.13004/kjnt.2014.10.2.155,"We experienced a 73-year-old male with lumbar nerve root compression due to leakage of bone cement after vertebroplasty. He was underwent vertebroplasty for acute osteoporotic L4 compression fracture at our hospital. After vertebroplasty, his back pain was improved but right leg pain was newly developed. Lumbar computed tomography scanning showed that bone cements were leaked along the L4 nerve root. The leaked cements around L4 nerve root were removed carefully via paraspinal muscle-splitting approach. After operation, severe right leg radiating pain was improved. We recommend proper entry point, high viscosity of polymethylmethacrylate and constant monitoring can reduce complication.",eng,1.0
Journal Article,D. Y. Kim; S. H. Lee; J. S. Jang; S. K. Chung; H. Y. Lee,2004.0,Intravertebral vacuum phenomenon in osteoporotic compression fracture: report of 67 cases with quantitative evaluation of intravertebral instability,", ","OBJECT: The objectives of this study were to: 1) describe the incidence and clinical features of intravertebral vacuum phenomenon (IVVP) in a relatively large number of cases; 2) quantitatively evaluate intravertebral instability and determine the factors affecting instability; and 3) evaluate the efficacy of percutaneous vertebroplasty in the treatment of this phenomenon. METHODS: A retrospective review was conducted of the records of 67 patients with IVVP among 652 consecutive cases of osteoporotic compression fracture. Comparisons between the IVVP group and a control group, a stable group, and an unstable group were conducted. Percutaneous vertebroplasty was performed in all patients. There were 67 patients (10.3%) in whom there were 70 vacuum phenomena of the intravertebral space. Intravertebral vacuum phenomena occurred predominantly in the thoracolumbar junction (81%) and in patients with a longer duration of symptoms (10.6 +/- 9.8 months) compared with the control group. Of 59 vertebrae for which flexion-extension radiographs were available, 26 vertebrae were categorized as stable and 33 as unstable. Twenty-one vertebrae (64%) had undergone compression fracture in the unstable group compared with nine (35%) compression fractures in the stable group. There were 28 (85%) fractures of the wedged vertebrae in the unstable group compared with 16 (61%) fractures in wedged vertebrae in the stable group. Percutaneous vertebroplasty was performed with successful clinical outcome. CONCLUSIONS: Intravertebral vacuum phenomenon is more common than has been previously appreciated. The results of this study indicate that biomechanics, not ischemic or avascular theory, may play an important role in pathogenesis of this phenomenon. Percutaneous vertebroplasty was found to be a minimally invasive and effective procedure for the treatment of IVVP.",eng,0.0
Journal Article,H. J. Kim; D. A. Shin; K. G. Cho; S. S. Chung,2012.0,Late onset tuberculous spondylitis following kyphoplasty: a case report and review of the literature,10.14245/kjs.2012.9.1.28,"A 76-year-old woman with compression fracture of L1 underwent percutaneous balloon kyphoplasty using polymethyl methacrylate. Three years after kyphoplasty of L1, the patient was readmitted with severe low back pain. Magnetic resonance imaging revealed progressive collapse of L1 vertebra and new compression fracture at T12. There were no signs of infection. As conservative treatment failed, combined surgery consisting of anterior corpectomy of T12 and L1, interposition of a titanium mesh cage filled with autologous rib graft, and anterior instrumentation of T11-L2 was performed. Histologic examination showed granulomatous inflammation surrounding the cement. Polymerase chain reaction and culture of the specimen confirmed the diagnosis of tuberculosis. The anti-tuberculous medications were administered for 10 months, and the patient recovered without any sequelae. Tuberculous spondylitis should be included in the differential diagnosis of spondylitis after cement augmentation. If conservative antibiotic therapy fails, resection of the infected bone-cement complex is indicated.",eng,0.0
Journal Article,H. S. Kim; D. H. Heo,2016.0,Percutaneous Pedicle Screw Fixation with Polymethylmethacrylate Augmentation for the Treatment of Thoracolumbar Intravertebral Pseudoarthrosis Associated with Kummell's Osteonecrosis,10.1155/2016/3878063,"Purpose. The purpose of our study is to evaluate the therapeutic efficacy of short-segment percutaneous pedicle screw fixation with polymethylmethacrylate (PMMA) augmentation for the treatment of osteoporotic thoracolumbar compression fracture with osteonecrosis. Methods. Osteoporotic thoracolumbar compression fractures with avascular necrosis were treated by short-segment PPF with PMMA augmentation. Eighteen were followed up for more than 2 years. The kyphotic angle, compression ratio, visual analog scale (VAS) score for back pain, and the Oswestry Disability Index (ODI) were analyzed. In addition, radiologic and clinical parameters of PPF group were compared with percutaneous vertebroplasty (PVP) group. Results. Vertebral height and kyphotic angle of the compressed vertebral bodies were significantly corrected after the operation (P < 0.05). Further, restored vertebral height was maintained during the 2 or more years of postoperative follow-up. Compared to the PVP group the postoperative compression ratio and kyphotic angle were significantly lower in the PPF group (P < 0.05). The postoperative ODI and VAS of the PVP group were significantly higher than the PPF (P < 0.05). Conclusions. According to our results, short-segment PPF with PMMA augmentation may be an effective minimally invasive treatment for osteoporosis in cases of osteoporotic vertebral compression fractures with Kummell's osteonecrosis.",eng,1.0
Journal Article,H. S. Kim; C. I. Ju; S. W. Kim,2011.0,Foraminal synovial cyst associated with ankylosing spondylitis,10.3340/jkns.2011.50.1.54,"Ankylosing spondylitis (AS) is frequently associated with inflammatory lesions of the spine and continuous fatigue stress fractures; however, an association with an intraspinal synovial cyst has not been previously reported. A 55-year-old man with a five year history of AS who presented with back pain and a right radiculopathy was admitted to the hospital. Five years previously, he underwent a percutaneous vertebroplasty for an osteoporotic L1 compression fracture, and was diagnosed with AS at that time. Plain radiographs showed aggravated kyphosis and a stress fracture through the ossified posterior element, below the prior vertebroplasty. Magnetic resonance images revealed a right foraminal cystic lesion at the L2-L3 level with effacement of the nerve root. A 1.6 cm cystic lesion that appeared to arise from the L2-L3 facet joint without direct communication was excised from the L2-L3 foramen. Pathological examination confirmed synovial cyst. The patient's symptoms resolved immediately after surgery except for a mild dysesthesia of the right leg. We report herein a rare case of foraminal synovial cyst associated with AS accompanying posterior element fracture with a review of literature.",eng,1.0
Journal Article,H. S. Kim; S. H. Kim; C. I. Ju; S. W. Kim; S. M. Lee; H. Shin,2010.0,The role of bone cement augmentation in the treatment of chronic symptomatic osteoporotic compression fracture,10.3340/jkns.2010.48.6.490,"OBJECTIVE: Bone cement augmentation procedures such as percutaneous vertebroplasty and balloon kyphoplasty have been shown to be effective treatment for acute or subacute osteoporotic vertebral compression fractures. The purpose of this study was to determine the efficacy of bone cement augmentation procedures for long standing osteoporotic vertebral compression fracture with late vertebral collapse and persistent back pain. METHODS: Among 278 single level osteoporotic vertebral compression fractures that were treated by vertebral augmentation procedures at our institute, 18 consecutive patients were included in this study. Study inclusion was limited to initially, minimal compression fractures, but showing a poor prognosis due to late vertebral collapse, intravertebral vacuum clefts and continuous back pain despite conservative treatment for more than one year. The subjects included three men and 15 women. The mean age was 70.7 with a range from 64 to 85 years of age. After postural reduction for two days, bone cement augmentation procedures following intraoperative pressure reduction were performed. Imaging and clinical findings, including the level of the vertebra involved, vertebral height restoration, injected cement volume, local kyphosis, clinical outcome and complications were analyzed. RESULTS: The mean follow-up period after bone cement augmentation procedures was 14.3 months (range 12-27 months). The mean injected cement volume was 4.1 mL (range 2.4-5.9 mL). The unipedicular approach was possible in 15 patients. The mean pain score (visual analogue scale) prior to surgery was 7.1, which decreased to 3.1 at 7 days after the procedure. The pain relief was maintained at the final follow up. The kyphotic angle improved significantly from 21.2 +/- 4.9 degrees before surgery to 10.4 +/- 3.8 degrees after surgery. The fraction of vertebral height increased from 30% to 60% after bone cement augmentation, and the restored vertebral height was maintained at the final follow up. There were no serious complications related to cement leakage. CONCLUSION: In the management of even long-standing osteoporotic vertebral compression fracture for over one year, bone cement augmentation procedures following postural reduction were considered safe and effective treatment in cases of non-healing evidence.",eng,0.0
Journal Article,H. S. Kim; S. K. Lee; S. W. Kim; H. Shin,2011.0,Chronic Spinal Epidural Hematoma Related to Kummell's Disease,10.3340/jkns.2011.49.4.231,"Chronic spinal epidural hematoma related to Kummell's disease is extremely rare. An 82-year-old woman who had been managed conservatively for seven weeks with the diagnosis of a multi-level osteoporotic compression fracture was transferred to our institute. Lumbar spine magnetic resonance images revealed vertebral body collapse with the formation of a cavitary lesion at L1, and a chronic spinal epidural hematoma extending from L1 to L3. Because of intractable back pain, a percutaneous vertebroplasty was performed. The pain improved dramatically and follow-up magnetic resonance imaging obtained three days after the procedure showed a nearly complete resolution of the hematoma. Here, we present the rare case of a chronic spinal epidural hematoma associated with Kummell's disease and discuss the possible mechanism.",eng,0.0
Journal Article,H. W. Kim; A. Kwon; M. C. Lee; J. W. Song; S. K. Kim; I. H. Kim,2009.0,Analysis of results using percutaneous vertebroplasty for the treatment of avascular necrosis of the vertebral body,10.3340/jkns.2009.45.4.209,"OBJECTIVE: Avascular necrosis (AVN) of the vertebral body is known as a relatively uncommon phenomenon in a vertebral compression fracture (VCF). The outstanding radiologic findings of AVN are intravertebral vacuum phenomenon with or without fluid collection. Several reports revealed that PVP or balloon kyphoplasty might be the effective treatment modalities for AVN. We also experienced excellent results when using PVP for the treatment of AVN of the vertebral body, and intend to describe the treatment's efficacy in this report. METHODS: Thirty-two patients diagnosed with AVN of the vertebral body were treated with PVP. We measured the pre- and post-operative anterior body height and kyphotic angulation. The visual analogue scale (VAS) was used to determine the relief of back pain. RESULTS: The anterior body height (pre-operative : 1.49 cm, post-operative : 2.22 cm) and kyphotic angulation (pre-operative : 14.47 degrees, post-operative : 6.57 degrees) were significantly restored (p<0.001). VAS was improved from 8.9 to 3.7. Pseudoarthrosis was corrected in all cases, which was confirmed by dynamic radiographs. Fluid collection was found in sixteen cases and was aspirated with serous nature. No organism and tumor cell were noted. CONCLUSION: PVP proved to be an effective procedure for the treatment of AVN of the vertebral body, which corrected dynamic instability and significantly restored the anterior body height and kyphotic angulation.",eng,0.0
Journal Article,H. W. Kim; A. Kwon; M. C. Lee; J. W. Song; S. K. Kim; I. H. Kim,2010.0,The retrial of percutaneous vertebroplasty for the treatment of vertebral compression fracture,10.3340/jkns.2010.47.4.278,"OBJECTIVE: For the treatment of osteoporotic vertebral compression fracture, percutaneous vertebroplasty (PVP) is currently widely used as an effective and relatively safe procedure. However, some patients do not experience pain relief after PVP. We performed several additional PVP procedures in those patients who did not have any improvement of pain after their initial PVP and we obtained good results. Our purpose is to demonstrate the effective results of an additional PVP procedure at the same previously treated level. METHODS: We reviewed the medical records and the radiologic data of the PVP procedures that were performed at our hospital from November 2005 to May 2008 to determine the patients who had undergone additional PVP. We identified ten patients and we measured the clinical outcomes according to the visual analogue scale (VAS) score and the radiologic parameters, including the anterior body height and the kyphotic angulation. RESULTS: The mean volume of polymethylmethacrylate injected into each vertebrae was 4.3 mL (range: 2-8 mL). The mean VAS score was reduced from 8 to 2.32. The anterior body height was increased from 1.7 cm to 2.32 cm. The kyphotic angulation was restored from 10.14 degrees to 2.32 degrees. There were no complications noted. CONCLUSION: The clinical and radiologic outcomes suggest that additional PVP is effective for relieving pain and restoring the vertebral body in patients who have unrelieved pain after their initial PVP. Our study demonstrates that additional PVP performed at the previously-treated vertebral levels could provide therapeutic benefit.",eng,1.0
Journal Article,H. W. Kim; J. W. Song; A. Kwon; I. H. Kim,2009.0,Extreme multi-level percutaneous vertebroplasty for newly developed multiple adjacent compression fractures,10.3340/jkns.2009.45.6.378,"Osteoporotic patients who undergo percutaneous vertebroplasty (PVP) have the risk of a repeated collapse of their adjacent vertebral body due to alteration of load transfer into the adjacent vertebral body. The authors have experienced a rare case of repeated osteoporotic vertebral compression fractures (VCF) resulting in extreme multi-level PVP. A 74-year-old female developed severe back pain after slipping down one month ago. Her X-ray and MR images indicated a T11 VCF. She underwent successful PVP with polymethylmethacrylate (PMMA). Two weeks later, she returned to our hospital due to a similar back pain. Repeated X-ray and MR images showed an adjacent VCF on T12. A retrial of PVP was performed on T12, which provided immediate pain relief. Since then, repeated collapses of the vertebral body occurred 12 times in 13 levels within a 24-month period. Each time the woman was admitted to our hospital, she was diagnosed of newly developed VCFs and underwent repeated PVPs with PMMA, which finally eased back pain. Based on our experience with this patient, repeated multiple PVP is not dangerous because its few and minor complications. Therefore, repeated PVP can serve as an effective treatment modality for extreme-multi level VCFs.",eng,1.0
Journal Article,H. W. Kim; J. W. Song; A. Kwon; I. H. Kim,2010.0,Percutaneous vertebroplasty for pregnancy-associated osteoporotic vertebral compression fractures,10.3340/jkns.2010.47.5.399,"Osteoporosis is a worldwide problem and it mainly affects postmenopausal women. Osteoporosis associated with pregnancy or lactation is a rare condition. The incidence and mechanism of this phenomenon has not been clarified, but it can cause one or more vertebral compression fractures with severe, prolonged back pain in the affected women. We experienced this uncommon case, treated it with percutaneous vertebroplasty. A 35-old-woman visited our hospital with complaints of severe back pain and flank pain 2 months after normal vaginal delivery. She was diagnosed with osteoporotic vertebral compression fractures on the T5, 8, 9 and 11 vertebral bodies and we performed percutaneous vertebroplasty on the T8, 9 and 11 vertebrae with a good result. We present here an unusual case of pregnancy-associated compression fractures treated by percutaneous vertebroplasty.",eng,1.0
Journal Article,J. E. Kim; S. S. Choi; M. K. Lee; D. K. Lee; S. I. Cho,2017.0,Failed Percutaneous Vertebroplasty Due to Insufficient Correction of Intravertebral Instability in Kummell's Disease: A Case Report,10.1111/papr.12561,"Kummell's disease, caused by osteonecrosis of the vertebral body, is a cause of vertebral collapse. In Kummell's disease, intravertebral instability from nonunion between the cement and bone after percutaneous vertebroplasty (PVP) can cause persistent severe pain and dysfunction. A 75-year-old woman presented with severe pain in the lower back, both buttocks, groin, and both posterior thighs for a period of 30 days. Lumbar radiographs and magnetic resonance images showed an acute compression fracture of the first lumbar vertebra with an intravertebral cleft filled with fluid. The patient underwent PVP for the L1 compression fracture; however, this failed to provide sufficient pain relief. The patient was re-evaluated with dynamic radiography, and intravertebral instability and bone cement displacement of the L1 vertebra were detected. Repeat PVP was performed. After the procedure, intravertebral instability was restored and her pain completely subsided. PVP is a good treatment choice for symptomatic Kummell's disease. However, there is no consensus on the best technique of injecting bone cement to achieve optimal results. It is important to inject more bone cement than the volume of the intravertebral cleft to prevent instability caused by nonunion in PVP for Kummell's disease. We report a case of failed PVP because of insufficient correction of intravertebral instability in Kummell's, along with a review of the literature.",eng,0.0
Journal Article,J. H. Kim; K. S. Park; S. Yi; H. C. Shin; D. H. Yoon; K. N. Kim,2005.0,Real-time CT fluoroscopy (CTF)-guided vertebroplasty in osteoporotic spine fractures,10.3349/ymj.2005.46.5.635,"The purpose of this study was to evaluate the clinical feasibility, benefits, and limitations of CT fluoroscopy (CTF)-guided percutaneous vertebroplasty (PVP). PVP under the guidance of CTF without additional guidance by conventional C-arm fluoroscopy was performed in a total of 29 vertebral bodies in 21 patients with vertebral compression fractures. While monitoring sectional CTF images, the needle was advanced from the skin to the target vertebra. Contrast media and polymethylmethacrylate (PMMA) were injected into the target vertebra with careful monitoring of their distribution. After the procedure, an evaluation was conducted to determine whether extraosseous leakage of PMMA occurred and whether sufficient filling of PMMA had been achieved. Needle placement into the target vertebra was easily achieved with both the transpedicular and posterolateral approaches. Injection of PMMA and venous leakage of contrast media were carefully monitored in all patients, and early detection of PMMA leaking was achieved in 5 patients. Extraosseous leakage that had not been detected during the procedure was not found upon postoperative evaluation. Pain scales were significantly decreased after the procedure, and no obvious complications occurred following the procedure. CTF-guided PVP without the combined use of C- arm fluoroscopy was feasible and showed definite benefits. We believe that, in spite of some limitations, CTF-guided PVP provides an alternative technique appropriate in certain situations.",eng,0.0
Journal Article,J. H. Kim; S. H. Yoo; J. H. Kim,2012.0,Long-term Follow-up of Percutaneous Vertebroplasty in Osteoporotic Compression Fracture: Minimum of 5 Years Follow-up,10.4184/asj.2012.6.1.6,"STUDY DESIGN: This was designed as a retrospective study. PURPOSE: We assessed the radiographic and clinical outcome of patients who underwent percutaneous vertebroplasty (PVP) in osteoporotic compression fractures with a minimum of 5 years follow-up. OVERVIEW OF LITERATURE: Percutaneous vertebroplasty is effective surgical method for treating osteoporotic compression fracture. METHODS: Between January 2000 and August 2005, 159 patients were treated with PVP for osteoporotic compression fracture at our department; 43 patients died during follow-up, and 69 patients (121 vertebras) were available for follow-up for over 5 years. We analyzed the clinical and radiologic outcome including cement feature. RESULTS: The mean follow-up period was 5.7 years. Clinical outcome by mean visual analogue scale (VAS) score revealed a decreased 4.9 points perioperatively. A decreased score was maintained over 5 years in 46% of patients. A new adjacent vertebral fracture was documented by 33 vertebral bodies in 22 patients. During the follow-up period, 43 patients (38%) in 112 patients died. Anterior body heig ht in the last follow-up was improved about 0.3 mm compared with the preprocedural value, but was not statistically significant. Also, the focal kyphotic angle was reduced from 12.3 degrees at the preprocedural state to 11.7 degrees at the postprocedural state, but was not statistically significant (p > 0.05). CONCLUSIONS: PVP for osteoporotic compression fracture is an efficient procedure for pain relief by long term follow-up. The cement injected vertebrae showed stable radiologic progression without significant changes in vertebral height or kyphotic angle.",eng,1.0
Journal Article,K. H. Kim; S. U. Kuh; D. K. Chin; B. H. Jin; K. S. Kim; Y. S. Yoon; Y. E. Cho,2012.0,Kyphoplasty versus vertebroplasty: restoration of vertebral body height and correction of kyphotic deformity with special attention to the shape of the fractured vertebrae,10.1097/BSD.0b013e318224a6e6,"STUDY DESIGN: Retrospective comparative analysis. OBJECTIVE: We analyzed kyphosis correction, vertebral height restoration, and bone cement leakage in patients treated by vertebroplasty (VP) and kyphoplasty (KP) to compare the effectiveness of VP and KP for the treatment of osteoporotic vertebral compression fractures. SUMMARY OF BACKGROUND DATA: Superior results have been reported for the use of KP for kyphotic deformity correction and collapsed vertebral height restoration. However, there are no previous comparative reports comparing the efficacy of KP versus VP according to the shapes of fractured vertebrae. METHODS: A total of 103 patients underwent either VP (n=58) or KP (n=45) for treatment of osteoporotic vertebral compression fracture between October 2006 and September 2009. We organized the patients into 6 groups according to treatment method and fracture type: VP (wedge-shaped), VP (V-shaped), VP (flat-shaped), KP (wedge-shaped), KP (V-shaped), and KP (flat-shaped). Comparisons were performed for kyphosis correction, vertebral height restoration, and cement leakage between VP and KP groups. RESULTS: KP was more effective than VP, especially for middle column height restoration and bone cement leakage prevention, for all fracture types (P value <0.05). In addition, KP was more effective in anterior height restoration and kyphosis correction in both flat and wedge-shape fractures (P value <0.05). However, posterior column vertebral height was not restored in either the KP group or the VP group. The clinical outcomes did not differ between the 2 groups (P value >0.05). CONCLUSIONS: KP has a significant advantage over VP in terms of kyphosis correction, vertebral height restoration, and cement leakage prevention. KP has an obvious advantage in terms of middle vertebral height restoration and cement leakage prevention, especially for V-shape compression fractures.",eng,0.0
