Type,Author,Year,Title,DOI,Abstract,Language,Decision
Journal Article,N. Freir; C. Murphy; M. Mugawar; A. Linnane; A. J. Cunningham,2012.0,Transversus abdominis plane block in cadaveric renal transplantation: A randomized trial,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed11&AN=71084410","Background: Post-operative modes of analgesia in patients with end stage renal failure undergoing renal transplantation are limited. Considerations relate to the patients premorbid condition, impaired renal excretory function, uremic bleeding diasthesis and the desire to avoid hypotension that may compromise the return of graft function. The transversus abdominis plane (TAP) block is associated with reduced opioid requirements and pain scores for procedures involving the lower abdominal wall [1]. This study assessed TAP block efficacy (landmark technique) in patients following cadaveric renal transplantation. Methods: Following local ethics committee approval and written informed consent, this prospective study randomized 65 adult renal transplant recipients to receive a standardized general anesthetic technique supplemented with levobupivacaine 0.375% 20ml TAP block (TAP group) or sham block with 20ml 0.9% saline (control group). Both groups received intravenous acetaminophen 1g, morphine 0.1 mg kg-1 and ondansetron 4mg intraoperatively, and patient controlled morphine analgesia with regular acetaminophen in the postoperative period. Patient assessment occurred in the post anesthetic care unit and at 2, 4, 6, 12, and 24 hours. The primary outcome was total morphine consumption in the first 24 hours postoperatively. Secondary outcomes included pain scores, nausea and/or vomiting, sedation and respiratory depression. Continuous variables were analyzed using the Wilcoxon Mann-Whitney test. Multiple regression analysis was used to calculate morphine requirements and logistic regression was used for analysis of binary endpoints. Results: 32 patients were randomized to the TAP group and 33 to the control group. Morphine requirements did not differ between the 2 groups, 31.6 + 5.6 mg in the TAP group and 32.6 + 5.5 mg in the control group, [ 95% CI (-8.96 to 7.09, p=0.817). Pain scores also did not differ significantly at any time point following surgery. Nausea and vomiting rates were increased in the TAP group 53% and 22% respectively compared with 24% and 6% in the control group. No patient exhibited excessive sedation or respiratory depression. Conclusion: The addition of a TAP block using the landmark technique to the analgesia regimen for cadaveric renal transplantation did not confer any additional benefit on opioid requirements or pain scores in the first 24 hours postoperatively.",English,0
Journal Article,B. Fredman; E. Zohar; T. Ganim; M. Shalev; R. Jedeikin,1998.0,Bupivacaine infiltration into the neurovascular bundle of the prostatic nerve does not improve postoperative pain or recovery following transvesical prostatectomy,", http://www.jurology.com/article/S0022-5347(01)64040-0/abstract
http://ac.els-cdn.com.libproxy.usc.edu/S0022534701640400/1-s2.0-S0022534701640400-main.pdf?_tid=fee90cf8-4d16-11e4-97ee-00000aab0f26&acdnat=1412572369_72c48a53e79a856f40973fc818a4673c","PURPOSE: We assessed the effect of intraoperative bupivacaine infiltration into the neurovascular bundle of the prostatic nerve on postoperative pain and patient outcome. MATERIALS AND METHODS: The study included 40 American Society of Anesthesiologists physical status I to III patients undergoing transvesical prostatectomy. Following surgical resection of the prostate the neurovascular bundle of the prostatic nerve was infiltrated with either 10 ml. bupivacaine 0.5% or saline. Postoperative pain intensity was assessed using a patient generated 100 mm. visual analog scale and a patient controlled analgesia device. Additional analgesic requirements, time to ambulation, length of hospitalization and return to normal activity were also recorded. RESULTS: There were no differences in visual analog scale for pain, patient controlled analgesia demands or actual morphine delivered. Similarly, saline versus bupivacaine infiltration did not influence ambulation time (21.3 +/- 2.7 versus 25.0 +/- 11.8 hours, respectively), length of hospitalization (7.06 +/- 0.8 versus 7.11 +/- 0.6 days, respectively), return to normal activity (14.4 +/- 8.8 versus 14.2 +/- 8.2 days, respectively) or patient satisfaction. On postoperative days 1 and 2 more patients in the saline treatment group requested additional oral analgesia compared to the bupivacaine treatment group. However, no statistical difference was demonstrated. CONCLUSIONS: Following transvesical prostatectomy, prostatic nerve blockade has no beneficial effects on postoperative pain or patient outcome.",eng,0
Journal Article,L. Frassanito; F. Rodola; G. Concina; A. Messina; A. Chierichini; A. Vergari,2008.0,"The efficacy of the psoas compartment block versus the intrathecal combination of morphine, fentanyl and bupivacaine for postoperative analgesia after primary hip arthroplasty: a randomized single-blinded study",", ","PURPOSE: Intrathecal morphine and psoas compartment block represent two accepted techniques to provide postoperative analgesia after hip arthroplasty. We designed a prospective, randomized, single-blinded study to compare these two techniques. METHODS: Forty patients scheduled for primary hip arthroplasty under general anesthesia were randomized to receive either an intrathecal administration of 0.1 mg morphine, 0.015 mg fentanyl and 15 mg hyperbaric bupivacaine (Group I, n = 20) or a psoas compartment block with ropivacaine 0.475% 25 mL (Group II, n = 20). Pain scores, morphine consumption, associated side-effects were assessed for 48 hr postoperatively. In addition, patient's satisfaction and acceptance of the postoperative analgesic technique were also recorded. RESULTS: During the first 24 hr, pain scores (12 +/- 27 vs 24 +/- 25 at H + 12, 12 +/- 46 vs 20 +/- 26 mm at H + 24, 16 +/- 19 vs 20 +/- 29 mm at H + 36) and tramadol consumption (30 +/- 70 vs 210 +/- 400 mg at H + 12, 180 +/- 120 vs 320 +/- 100 mg at H + 24) were slightly lower in Group I than in Group II, but there were no statistically significant differences. Itching was the most frequent side-effect occurring in 45% of cases in Group I vs 10% in Group II (P < 0.05). No major complication occurred. There was no difference in satisfaction scores between the two groups. CONCLUSION: Intrathecal administration of a combination of morphine, fentanyl and bupivacaine and single-shot psoas compartment block both provide very good postoperative analgesia after primary hip arthroplasty.",eng,1
Journal Article,S. Fortier; H. A. Hanna; A. Bernard; C. Girard,2012.0,"Comparison between systemic analgesia, continuous wound catheter analgesia and continuous thoracic paravertebral block: a randomised, controlled trial of postthoracotomy pain management",10.1097/EJA.0b013e328357e5a1,"CONTEXT: Thoracotomy is the surgical procedure that creates the greatest demand for postoperative analgesia. OBJECTIVE: We aimed to compare the efficacy of systemic analgesia, continuous wound catheter (CWC) analgesia and thoracic paravertebral block (TPVB) for pain management after thoracotomy, assessed by Visual Analogue Scale (VAS) pain score and morphine consumption. DESIGN: Prospective, randomised study. SETTING: University teaching hospital. Inclusions from April 2007 to February 2010. PATIENTS: 153 adult patients scheduled for pulmonary surgery. INTERVENTIONS: All three groups received systemic analgesia with paracetamol and morphine (patient-controlled analgesia, PCA). The PCA group received systemic analgesia only. The TPVB group underwent insertion of a paravertebral catheter and the CWC group underwent CWC catheter insertion at the end of the intervention. MAIN OUTCOME MEASURES: Pain score at rest as assessed by VAS. RESULTS: One hundred and fifty-three patients were included, of whom 140 were included in the final analysis (50 PCA, 44 TPVB, 46 CWC). Baseline and surgical characteristics were comparable in the three groups. VAS scores were statistically different between the TPVB and PCA groups at rest (at 0, 1, 3, 6 h; P < 0.0026) and after coughing (0, 1, 3, 6, 12 h; P < 0.003). In recovery room care, titrated morphine doses were significantly lower (P = 0.00001) in the TPVB group than in the other two. Morphine consumption was statistically lower in the TPVB group than in the PCA group at 24 h (P = 0.0036). There was no difference between CWC and PCA groups in terms of VAS scores or morphine consumption. No signs of toxicity or local complications were observed. CONCLUSION: Our results support the efficacy of TPVB for pain management after thoracotomy, at rest and after coughing. These results confirm the preference for TPVB over epidural analgesia in postthoracotomy pain care. CWC failed to decrease pain and morphine consumption and performed no better than placebo.",eng,0
Journal Article,M. Fornari; C. Miglietta; S. Di Gioia; C. Garrone; M. Morino,1996.0,[The use of intraoperative topical bupivacaine in the control of postoperative pain following laparoscopic cholecystectomy],", ","Taking the starting point of a trial conducted on female patients who had undergone laparoscopic gynaecologic operations, which shows a good control of the postoperative pain through intraperitoneal infusion of local anaesthetic during the operation, the authors have proposed to reproduce the study on patients undergoing a laparoscopic cholecystectomy. The trial was conducted on two groups, a 50 patients each, undergoing an intraperitoneal infusion of local anaesthetic (bupivacaine) and placebo (physiologic solution) respectively. The results regarding the rate of patients who had felt postoperative pain (88% in the first group, 96% in the second group) and the different places of it, the pain in the right shoulder particularly (28% in the first group, 22% in the second), the intensity in the time and the different requests of analgesics new recorded. The results don't show statistically significant differences and they are different from the gynaecologic ones. The authors suggest, as reasons for these differences, the various moments of the liquid inoculation (at the beginning of the operation in gynaecology, at the end of it in cholecystectomy) and the Trendelemburg position of patients during the gynaecologic operation, on the contrary of cholecystectomy operations. They suggest, in the end, that the trials esecutions on numerically larger groups could bring more significant results.",ita,0
Journal Article,F. Fiocca; F. Micheli; F. Fianelli; F. Pinzoni; M. Cuomo; B. Rosina; M. S. Molinaro,2013.0,Comparison of ultrasound-guided transversus abdominis plane block vs caudal block for postoperative analgesia after minor abdominal surgery in children: A randomized controlled trial,http://dx.doi.org/10.1111/pan.12097,"Introduction: Transversus abdominis plane (TAP) block was first reported in 2001 as a new approach for postoperative analgesia following abdominal surgery (1). Despite numerous studies reporting effective postoperative analgesia in the adult population, only a few studies have been published in paediatrics (2). With the utilization of ultrasound (US) guidance for regional anaesthesia, this block has been reported as effective and safe in providing postoperative analgesia following abdominal surgery in children (3). With this study we compared TAP block to conventional caudal block for postoperative analgesia after minor abdominal surgery in children. Methods: After approval from the hospital ethics committee and written informed consent, we enrolled seventy paediatric patients undergoing elective day-case minor abdominal surgery. Inclusion criteria were age between 1 and 8 years and ASA 1-2 status. Patients with history of adverse reaction to local anaesthetics, coagulation or neurological disorders were excluded. Patients were randomly assigned to receive, after induction of general anaesthesia, preincisional US-guided TAP block (umbilical plane at anterior axillary line) with 0.2 ml kg <sup>-1</sup> ropivacaine 0.2% or preincisional caudal block with 1 ml kg <sup>-1</sup> ropivacaine 0.2%. Supplemental intraoperative analgesia consisted of fentanyl 3 mug kg <sup>-1</sup> at induction, and as-requested remifentanil. Postoperative analgesic therapy consisted of iv paracetamol 10 mg kg <sup>-1</sup> when age-appropriate pain score, assessed in the recovery room and in the day-surgery unit, was higher than 4. Patients were also assessed 24 h after surgery by phone interview for analgesic consumption and parental satisfaction. Results: Fifty-seven patients were included in the study: twenty-nine received TAP block and twenty-eight caudal block. Demographic variables were similar in the two groups. Fifteen patient receiving TAP block and ten receiving caudal block required iv paracetamol in recovery room or day-surgery unit. Mean time from block execution to first paracetamol administration was 370 min in TAP group and 457 min in caudal group. One patient in TAP group, who had surgery for bilateral inguinal hernia repair, required a second dose of paracetamol in day-surgery unit and a supplemental dose of oral paracetamol at home. There were no complications in both groups. Discussion: Data shows minor analgesia duration and a higher request of paracetamol in patients receiving TAP block. The results of our study suggest that caudal block is a better option than TAP block in providing postoperative analgesia after minor abdominal surgery in children. However, TAP block can be considered a valid alternative, especially in case of contraindications to neuroaxial blocks. Moreover, US guidance in performing TAP block decrease the possibility of intraperitoneal needle placement, and permit the use of significantly lower doses of local anaesthetic, thus reducing the risk of toxicity, especially in low-weight patients.",English,0
Journal Article,O. Finnerty; J. Carney; S. O. Chonghaile; M. Garstka; C. Rumbol; P. Walczuk; C. Harte; J. Rauf; A. Salim; D. O'Toole; J. G. Laffey; J. G. McDonnell,2011.0,Comparison of the analgesic efficacy of continuous epidural analgesia and paravertebral blockade with patient controlled analgesia in patients undergoing open renal surgery,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed10&AN=70735579","Background and aims: Epidural analgesia remains the gold standard analgesia following for renal surgery. Recent reviews conclude that paravertebral (PVB) analgesia allows superior respiratory function following thoracotomy. We compared PVB and epidural analgeisa in patients presenting for elective open renal surgery in a randomized controlled, single blinded clinical trial Methods: Following written informed consent, 51 patients presenting for open renal surgery were randomized to receive either epidural analgesia, (n = 25) or PVB analgesia with PCA morphine (n = 26). All patients received a standard general anaesthetic and regular paracetamol postoperatively. A blinded postoperative investigator assessed each patient at 1, 2, 4, 6, 12, 24, 48, and 72 hours postoperatively. Blood was collected perioperatively compare stress response to surgery. Results: Epidural blockade reduced postoperative VAS scores at rest significantly at 1, 2, and 4 hours, (p < 0.05), at 6 hours (p = 0.01) and 12 hours (p < 0.001). Epidural blockade reduced postoperative VAS scores on movement significantly over the first 48 hours. VAS pain scores were significantly reduced at 1 and 2 hours (p < 0.01), at 4 to 12 hours (p < 0.001), at 24 and 48 hours (p < 0.05). Postoperative mean arterial blood pressures were higher at all postoperative time points in the PVB group compared to Epidural analgesia. Conclusions: Epidural analgesia provides superior postoperative analgesia compared to continuous PVB blockade with patient controlled opiate analgesia in patients presenting for open renal surgery.",English,0
Journal Article,P. G. Fine; G. Lind; N. L. Pace,1993.0,The influence of preoperative sympathetic block or regional anesthesia on postoperative analgesic use and pain scores after upper extremity surgery: A randomized controlled pilot study,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed3&AN=1993067856","Objectives: This study evaluated the effects of sympathetic block and regional anesthetic block on postoperative pain and analgesic use in patients undergoing upper extremity surgery. Methods: In one trial, 34 subjects were randomly allocated to double blindedly receive an active [N = 19] or sham [N = 15] stellate ganglion block on the surgical side after induction of general anesthesia. Analgesic use was compared during the first 3 postoperative days. In another trial, 26 subjects received either general anesthesia [N = 14] or regional anesthesia [N = 12] by random assignment. Analgesic use and pain scores were compared for the first 3 postoperative days and at postoperative weeks 2 and 4. Results: The groups to be compared in each trial were similar with regard to age, gender, duration of intraoperative tourniquet inflation, and type of surgery performed. Subjects receiving regional anesthesia tended to use less postoperative analgesics during the first two postoperative days [P =.08] than patients who underwent a general anesthetic but the difference was not statistically significant. These observations are discussed in light of present theories of neural sensitization and implications for clinical care.",English,1
Journal Article,J. M. Findlay; S. Q. Ashraf; P. Congahan,2012.0,Transversus abdominis plane (TAP) blocks-a review,10.1016/j.surge.2012.07.005,"INTRODUCTION: Effective post-operative pain management can positively influence patient outcome. Multimodal analgesic regimes are often limited by side-effects. Epidural analgesia may be resource-consuming, restrict mobility and have negative cardiovascular and gastrointestinal consequences. Consequently, there is a need for regional anaesthetic techniques to minimise opioid use, and provide alternatives to epidurals, especially within the context of minimally invasive abdominal surgery and enhanced recovery programmes. This review aims to evaluate the evidence base underlying Transversus abdominis plane (TAP) blockade. METHODS: A literature search was performed using the PubMed database (http://www.ncbi.nlm.nih.gov/pubmed/) using the parameters 'transversus abdominis plane' and 'TAP'. The references within were then searched for applicable studies. Case reports and correspondence were excluded. FINDINGS: Thirteen studies assessed technique and mechanisms of action. Fourteen clinical studies involved a total of 1250 patients. Seven studies (6 Randomised Controlled Trials, RCTs) demonstrated reductions in post-operative morphine requirements (33.3%-73.1%). Five RCTs demonstrated concomitant improvements in pain scores. Five RCTs demonstrated reduced opioid side effects. The one study assessing functional outcome (a Prospective Controlled Trial, PCT) demonstrated earlier return of gastrointestinal function and hospital discharge. CONCLUSION: The limited evidence to date suggests that TAP blockade is an effective adjunct to multimodal post-operative analgesia following a range of abdominal surgical procedures. Whether TAP blocks are a viable alternative to epidural analgesia remains to be determined. However, it is likely that as this technique grows in popularity its role, particularly that in enhanced recovery programmes, will be better delineated and refined.",eng,1
Journal Article,F. Festini; D. Dini; C. Neri; S. Neri,2008.0,[Control of postoperative pain in children undergoing hypospadias surgery: quasi-experimental controlled trial],", ","BACKGROUND: Hypospadias is one of the most common congenital anomalies occurring in approximately (1/300) male births. If it is not surgically corrected the consequences may negatively impact on quality of life in adolescents. The surgery is very invasive and the post-operative phase very painful. To improve the control of post-operative pain, continuous analgesia via epidural catheter was implemented. AIMS: To compare the effectiveness in controlling pain of two different regimens: continuous epidural catheter infusion vs oral and rectal non-steroidal pain-killers. MATERIALS AND METHODS: Comparative study on children undergoing hypospadias surgery. Group A (catheter) was treated with continuous postoperative analgesia via epidural catheter and Group B (scheduled times) with rectal and oral analgesics at scheduled times and on demand, after caudal block. In both groups nurses measured pain with VAS and FLACC scales (score from 0 to 10) for 72 hours after surgery. RESULTS: 41 children were studied (average age 64.1 months, SD 47.3), with 332 post-operative pain recordings (Group A n = 161, Group B n = 171). Mean pain score of Group A was 0.13 (SD 0.3) and 0.45 (SD 0.8) in group B, p = 0.006. The median duration of the epidural catheter was 65 hours, mean 51.8 hours (SD 24.3). During the 1st post-operative medication, the mean pain score in Group A was 1.2 (SD 1.4), and 3.2 (SD 1.8) in group B, p = 0.003. In group A the number of pain scores indicating pain (> 0) where 3.1% while in group B were 10.5%, p = 0.0007. CONCLUSIONS: In children undergoing hypospadias surgery, post-operative analgesia with continuous epidural catheter infusion seems to offer a better analgesic coverage than the traditional oral/rectal analgesic treatment at scheduled times and on demand.",ita,0
Journal Article,C. Ferrer Gomez; R. Puig Bitria; S. Boada Pie; J. Recasens Urbez; M. Rull Bartomeu,2006.0,[Oral analgesia versus posterior tibial nerve block for postoperative pain in ambulatory open hallux valgus surgery: a randomized clinical trial],", ","INTRODUCTION: This trial assessed the safety and efficacy of a continuous posterior tibial nerve block in the ankle provided in the patient's home by elastomeric pump infusion of 0.375% ropivacaine after ambulatory hallux valgus surgery. MATERIAL AND METHODS: Patients were randomized to 2 groups of 20 each to receive either the conventional oral analgesia prescribed by our team after outpatient surgery (metamizole 575 mg/6 h p.o.) or perineural analgesia with a continuous infusion of 5 mL x h(-1) of 0.375% ropivacaine in the posterior tibial nerve. Surgery was performed under hyperbaric spinal anesthesia with mepivacaine and an injection of 0.25% bupivacaine into the joint. Both groups also received 50 mg/8 h p.o. of tramadol as rescue analgesia. Assessment during visits by the home care team 12, 24, and 48 hours after surgery included the following variables: pain on a visual analog scale (VAS, 0-10), sleep quality, need for rescue analgesia, acceptance of the technique, side effects and adverse events. Descriptive statistics were calculated and comparisons were performed with the Mann-Whitney U test; sleep quality and need for rescue analgesia were compared by applying the chi2 statistic with a test of linear trend. RESULTS: The perineural analgesia group had significantly lower VAS scores at 4, 12, and 24 hours and less need for rescue analgesia. No differences in sleep quality were found (P0.07). The incidence of side effects did not differ, and there were no readmissions. The patients expressed a high level of acceptance of the technique. CONCLUSION: Continuous perineural analgesia in the home setting was found to be effective and safe in our patients.",spa,0
Journal Article,N. Fadel; H. A. Eldahab; O. Wageh; H. Wafik,2008.0,Awake craniotomy versus conventional general anaesthesia in surgical removal of low grade glioma primary experience of Kasr El-Aini Hospital,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=cctr&AN=CN-00789935","Objective: Awake craniotomy has been proposed as a surgical approach to satisfy criteria of radical surgery while minimizing eloquent brain damage. The most critical aspect of awake craniotomy is to maintain adequate patient comfort, analgesia, immobility and cooperation during a long surgical operation, ensuring in the meanwhile the safety, control and maintenance of vital functions. The aim of this study was to compare awake craniotomy using conscious sedation technique versus conventional general anaesthesia for excision of low grade glioma encroaching on eloquent brain regarding anesthetic and neurological complications, patients' and surgeons' satisfaction, hemodynamic responses, hospital stay and the need for ICU admission. Methods: Forty two patients ASA I-II, aged 23-55 y harboring low grade glioma encroaching on eloquent brain were included in this study. Patients were randomly allocated into two groups. Patients in group 1 received general anaesthesia with endotracheal intubation and controlled ventilation. Patients in the awake group had a scalp nerve block bilaterally, and local anesthetic infiltration at the site of skin incision and the sites of pin insertion. Each site was infiltrated with 2-3 ml of a mixture of bupivacaine 0.25%, lidocaine 1% and adrenaline 1:200,000 at each site. Local anaesthesia infiltration and arterial cannulation were done after IV injection of propofol (40-50 mg) and fentanyl (25 mug). After careful positioning, propofol infusion (1-2 mg/kg/h) and fentanyl (0.5 mug/kg/h) using two separate syringe pumps connected to two separate cannulae. Respiratory events (apnea, airway obstruction, O2 desaturation and hypercarbia), intracranial pressure (ICP), seizures, neurological deficits, duration of hospital stay and ICU admission were recorded for both groups. Results: Forty two patients completed the study. Two patients were excluded from the study because of excessive bleeding and failure to regain consciousness. The demographic data of patients in the two groups were comparable. None of the patients in the awake group received general anaesthesia. Two patients in the awake group developed intraoperative agitation that was controlled by an extra-sedative dose and five patients were over-sedated. Despite that fourteen patients, in the awake group, experienced intraoperative pain, it was severe in two patients that required more local anesthetic infiltration. None of the awake patients develop intraoperative nausea or vomiting while four patients in the GA group did. The difference was statistically significant (p<0.05). Two patients in the awake group developed intraoperative focal seizures and none of the patients had manifestations of local anaesthetic toxicity. Four patients in the awake group had subjective increased intracranial tension (tense brain) as compared to six patents in the general anaesthesia group. The difference was not statistically significant (p=0.46). Postoperative ICU admission was higher in patients in the general anaesthesia group than in patients in the awake group (fourteen and two patients respectively). The difference was statistically significant (p<0.001). Only two patients in the awake group developed postoperative neurological dysfunction. As compared with twelve patients the general anaesthesia group, the difference was statistically significant (p<0.001). The mean duration of hospital stay was 3.8 + 4.15 days in the awake group. It was 8.15 + 6.5 days in the general anaesthesia group. The difference was statistically significant (p=0. 05). Conclusion: Awake craniotomy is a relatively simple procedure that does not require sophisticated technology that allows tumor removal guided by physiology rather than anatomy. Awake craniotomy has acceptable and easy manageable complications. We believe that it can be applied to any tumor other than gliomas as long as eloquent areas are concerned.",English,0
Journal Article,A. Ezhevskaya; A. Ovechkin; Z. Prusakova,2013.0,The place and role of TAP-block in spine surgery,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed11&AN=71378242","Introduction: Transverse abdominal plane (TAP) block is a new approach to the bilateral blockade of the afferent nerves of the abdominal wall through the lumbar triangle of Petit. In 2008 the technique was offered to perform of hypochondrium oblique block of the TAP using ultrasound [1, 2]. We evaluated its analgesic efficacy in patients during the first 24 hours perioperative period of anterior/anterolateral retroperitoneal lumbar surgery in a randomized, controlled, clinical trial. Material and methods: The study included 60 patients (women-22 men-18, age-19-45 years, ASA I-II). The following spine surgeries were performed: anterior or anterolateral retroperitoneal approaches for spinal fusion L4-5 (12 of them-graft from the iliac bone, 38-mesh, 10-vertebral body prosthesis). All patients were randomly divided into two groups: Group T (n=30) had TAP-block and endotracheal anesthesia with sevoflurane and fentanil during surgery and Group G (n=30) had general anesthesia with sevoflurane and fentanil and then systemic administration of opioids after surgery. After induction of anesthesia and tracheal intubation patients in Group T were underwent unilateral TAP-block 0.5% solution of 25 ml of ropivacaine after aspirate under ultrasound control (SonoScape, China) on the mid-axillary line, between the iliac crest and the costal margin. Before incision, patients in Group T received fentanyl 1 mcg/kg and then were entered it when necessary. At the end of the surgery after the closure of the wound the catheter was placed into the TAP under ultrasound and 5 ml of 0.5% ropivacaine solution was injected. After surgery patients in Group T were administered boluses of 20 ml of ropivacaine 0.2% solution, 2 times a day for 3 days. After surgery patients in both groups were administered ketorolac IM, 2 times a day for 3 days. Demographics, pain at rest and in motion, nausea and vomiting were assessed during the first 24 hours after surgery. Results: Patients with TAP-block needed for additional administration of narcotic analgesic occurred for longer times. 14 patients in Group T (47%) did not need for opioids. In the Group T there was significantly less pain at rest and in motion, and higher patient satisfaction. In comparison with Group G, cases of nausea and vomiting were significantly less in patients of Group T. There was no pain in 12 patients in Group T (40%) during the first 24 hours. Discussion: We conclude that using the TAP-block with ropivacaine as a component of anesthesia in anterior/anterolateral retroperitoneal lumbar surgery provides better analgesia reduces the intensity of pain after surgery, the need for opioids, improves postoperative patient comfort, and patient satisfaction. The TAP-block is and effective regional component combined general anesthesia. It is easily and safely to perform under ultrasound control.",English,0
Journal Article,Z. Eti; P. Irmak; B. M. Gulluoglu; M. N. Manukyan; F. Y. Gogus,2006.0,Does bilateral superficial cervical plexus block decrease analgesic requirement after thyroid surgery?,10.1213/01.ane.0000202383.51830.c4,"In this randomized, double-blind and controlled study we evaluated and compared the analgesic efficacy of bilateral superficial cervical plexus block and local anesthetic wound infiltration after thyroid surgery. Forty-five patients were assigned to 3 groups. After general anesthesia induction, bilateral superficial cervical plexus block with 0.25% bupivacaine 15 mL in each side was performed in Group I, and local anesthetic wound infiltration with 0.25% bupivacaine 20 mL was performed in Group II. In Group III (control) no regional block was administered. Intravenous patient-controlled analgesia was used to evaluate postoperative analgesic requirement. Neither visual analog scale scores nor total patient-controlled analgesia doses were different among groups. We concluded that bilateral superficial cervical plexus block or local anesthetic wound infiltration with 0.25% bupivacaine did not decrease analgesic requirement after thyroid surgery.",eng,1
Journal Article,M. Espelund; J. S. Fomsgaard; J. Haraszuk; O. Mathiesen; J. B. Dahl,2013.0,Analgesic efficacy of ultrasound-guided adductor canal blockade after arthroscopic anterior cruciate ligament reconstruction: a randomised controlled trial,10.1097/EJA.0b013e328360bdb9,"CONTEXT: Anterior cruciate ligament (ACL) reconstruction surgery is associated with moderate to severe postoperative pain, which may be ameliorated by peripheral nerve blocks. The adductor canal block (ACB) is an almost exclusively sensory nerve block that has been demonstrated to reduce pain and opioid consumption after major knee surgery. OBJECTIVES: To investigate the analgesic effect of ACB in patients receiving a basic analgesic regimen of paracetamol and ibuprofen after arthroscopic ACL reconstruction under general anaesthesia. DESIGN: Randomised, double-blind, placebo-controlled, parallel groups. SETTING: Day Case Surgery, University of Copenhagen, Glostrup Hospital, Denmark, June 2010 to March 2012. PATIENTS: Fifty patients, aged 18 to 70 years, scheduled for arthroscopic ACL reconstruction. INTERVENTIONS: Patients were randomised to receive ACB with either 30 ml ropivacaine 7.5 mg ml (n = 25) or 30 ml 0.9% saline (n = 24). MAIN OUTCOME MEASURES: Primary outcome was pain score (0 to 100 mm) during standing at 2 h after surgery. Secondary outcomes were pain at rest, during standing and after walking 5 m, opioid consumption and opioid-related side effects for 24 h after surgery. RESULTS: Median (interquartile range) pain scores for the primary outcome were 20 (12 to 36) mm in the ropivacaine and 20 (10 to 44) mm in the control group (P = 0.84, 95% confidence interval for difference of -9 to 12 mm). No significant differences were observed in any of the secondary outcomes. CONCLUSION: An analgesic regimen with paracetamol and ibuprofen provides acceptable postoperative pain control after arthroscopic ACL reconstruction. ACB did not confer further benefit in our patients. TRIAL REGISTRATION: Clinicaltrials.gov Identifier: NCT01212666.",eng,0
Journal Article,F. K. Enneking; T. E. Morey,1997.0,Continuous postoperative infusion of a regional anesthetic after an amputation of the lower extremity. A randomized clinical trial,", http://jbjs.org/content/79/11/1752.long",,eng,0
Journal Article,J. Eng; S. Sabanathan,1992.0,Continuous extrapleural intercostal nerve block and post-thoracotomy pulmonary complications,", ","To evaluate the effects of continuous extrapleural intercostal nerve block on post-thoracotomy pain and pulmonary complications, a randomized, double-blind, placebo-controlled study was conducted on 80 patients undergoing elective thoracotomy for pulmonary (n = 47) or oesophageal (n = 33) procedures. In patients who received continuous bupivacaine infusion, the requirement for intramuscular opiate and rectal diclofenac was less, the score on a visual linear analogue pain scale lower and recovery of pulmonary function more rapid than in saline-infused controls. Postoperative pulmonary complications occurred in 35% of the saline group, but only 10% of the patients with bupivacaine infusion (p < 0.01). In patients with chronic obstructive airways disease (COAD), the incidence of postoperative pulmonary complications was 54.5% in the saline group and only 4.5% in the bupivacaine group (p < 0.01). Among the patients without COAD there was no significant intergroup difference in such complications. We conclude that continuous extrapleural intercostal nerve block is effective for post-thoracotomy analgesia and reduces pulmonary complications of thoracotomy in patients with COAD.",eng,1
